id,code,name,description,department_id,equivalency_group_id,created_at
142493b9-7002-4fdf-8db5-4edd6fb3e96b,CSI443,MATEMATICA DISCRETA,"Lógica de primeira ordem: sintaxe, semântica, dedução natural e raciocínio algébrico. Teoria de Conjuntos, Relações, Funções, Demonstração de Teoremas, Recursão e Indução Matemática.",7e9ac3a8-887b-405d-9db9-faeb99698427,2024-10-08 01:45:37.218110,aa87ac1e-5a9b-44a5-9d5b-d00fac1fe9b3
ec54f334-9b9c-469d-9233-848e11de0b52,CSI450,INTERACAO HUMANO-COMPUTADOR,"Interface e interação: conceitos básicos e contextualização. Qualidade em IHC. Fundamentos teóricos em IHC.
Processos de design da interação. Design da interação. Avaliação de sistemas interativos.",7e9ac3a8-887b-405d-9db9-faeb99698427,2024-10-08 01:45:37.218110,a8038219-9857-474b-a10c-f3ed5074b7d8
7e739011-8ea2-4d29-a0fa-8934a146cefe,CSI457,INTELIGENCIA ARTIFICIAL,"Conceitos básicos. Sistemas baseados em Conhecimento: Representação do Conhecimento, Automatização do
Raciocínio, Sistemas Especialistas. Resolução de Problemas. Aprendizagem Automática. Percepção.
Planejamento. Introdução a Sistemas Multi Agentes e a Redes Neurais. Lógica Fuzzy. Algoritmos genéticos.",7e9ac3a8-887b-405d-9db9-faeb99698427,2024-10-08 01:45:37.218110,da38090f-cf0a-4827-a8be-d7c949baa687
6f367e8e-dc96-42ce-98e5-ddde3237ad35,CSI466,TEORIA DOS GRAFOS,"Noções básicas sobre Grafos. Isomorfismos. Trilhas, Caminhos e Ciclos. Árvores. Planaridade. Coloração. Casamentos. Algoritmos.",7e9ac3a8-887b-405d-9db9-faeb99698427,2024-10-08 01:45:37.218110,
95fd4f53-b57b-43b7-bc3e-cfa899d3d397,CSI472,INTELIGENCIA COMPUTACIONAL PARA OTIMIZACAO,"Introdução aos métodos aproximados ou heurísticos. Algoritmos metaheurísticos ou heurísticas inteligentes: definição, diferenças entre metaheurísticas e heurísticas convencionais. Principais metaheurísticas: Simulated Annealing, Busca Tabu, Algoritmos Genéticos, Iterated Local Search, GRASP, VNS, Colônia de Formigas, etc. Técnicas de intensificação e diversificação: Reconexão por Caminhos e Relaxação Adaptativa. Aplicações de metaheurísticas a problemas de otimização combinatória.",7e9ac3a8-887b-405d-9db9-faeb99698427,2024-10-08 01:45:37.218110,c321e3c9-0240-45d2-9011-7f0cc9c6592b
6821c0f2-66a2-4f25-9a5d-4791c9bf6524,CSI476,FUNDAMENTOS TEORICOS DA COMPUTACAO,"Noções de Conjuntos Enumeráveis. Linguagens regulares, livre do contexto, sensível ao contexto, recursivas e
recursivamente enumeráveis. Propriedades de linguagens. Tipos de reconhecedores. Gramáticas e manipulações
de sobre gramáticas. Equivalências entre os diversos formalismo. Noções de decidibilidade.",7e9ac3a8-887b-405d-9db9-faeb99698427,2024-10-08 01:45:37.218110,2fc2e104-b47e-4967-bed9-094860cbdcbb
184c1131-5026-4fcc-8a6e-2f35ce51ea56,CSI485,ENGENHARIA DE SOFTWARE I,"Introdução à Engenharia de Software. Processos de Desenvolvimento. A linguagem UML. Engenharia de Requisitos: Requisitos funcionais e não funcionais. Elicitação, análise e validação de requisitos.",7e9ac3a8-887b-405d-9db9-faeb99698427,2024-10-08 01:45:37.218110,7066657f-5c6e-4959-84b2-faad0aef3f55
975c708c-f258-46b9-9931-32705170e1fc,CSI488,ALGORITMOS E ESTRUTURA DE DADOS I,"Noções de análise de complexidade de algoritmos. Recursividade. Noção de abstração. Tipos abstratos de dados. Estruturas de dados Lineares: pilha, fila e lista. Estruturas de dados hierárquicas: Árvore, filas de prioridade. Algoritmos de ordenação.",7e9ac3a8-887b-405d-9db9-faeb99698427,2024-10-08 01:45:37.218110,
97a3a578-c7d1-4e10-bc65-60bdad5d68f6,CSI491,INFORMATICA E SOCIEDADE,"O papel do computador na sociedade contemporânea: impactos, consequências e tendências. Os novos paradigmas da sociedade da informação e seus aspectos econômicos, sociais, políticos e educacionais. Ética e a profissão. Direitos e deveres do profissional. Associações, órgãos de classe e seus objetivos.",7e9ac3a8-887b-405d-9db9-faeb99698427,2024-10-08 01:45:37.218110,37ed28ff-a249-4356-aded-2b28ef4024e3
43836c31-4ffd-4604-847c-1e29f2dee06a,CSI495,TRABALHO DE CONCLUSAO DE CURSO I,,7e9ac3a8-887b-405d-9db9-faeb99698427,2024-10-08 01:45:37.218110,30aee428-f81e-4f04-8f61-a4fb6bea4659
71ce27fa-453f-4e75-a40d-7cc4c1dc3e04,CSI496,TRABALHO DE CONCLUSAO DE CURSO II,,7e9ac3a8-887b-405d-9db9-faeb99698427,2024-10-08 01:45:37.218110,d3cefb34-940f-41d3-980c-861c0c6c75f1
8f0bee4c-c60d-4894-977e-bb19f52ec2d0,CSI504,INTERACAO HUMANO-COMPUTADOR,"Interface e interação: conceitos básicos e contextualização. Qualidade em IHC. Fundamentos teóricos em IHC. Processos de design da interação. Design da interação.
Avaliação de sistemas interativos.",7e9ac3a8-887b-405d-9db9-faeb99698427,2024-10-08 01:45:37.218110,a8038219-9857-474b-a10c-f3ed5074b7d8
39fc5cdb-d805-4220-a8a2-2f1a23a58935,CSI506,COMPILADORES I,"Análise Léxica, Análise Sintática: Análise descendente; Análise ascendente; Análise LR; Ambiguidade, Análise
semântica: Verificação de tipos, Geração de código intermediário, Gerenciamento de memória, Alocação de
espaço na pilha, Gerenciamento de heap, Geração de código.",7e9ac3a8-887b-405d-9db9-faeb99698427,2024-10-08 01:45:37.218110,8133470e-11e6-4361-b822-f9ff16f186f6
bc1a0ab0-a8b0-44ec-8890-b31122b2b858,CSI507,DESIGN E DESENVOLVIMENTO DE JOGOS,Conceitos básicos de jogos digitais. Aplicações de jogos digitais. Papéis e processos na produção de jogos. Métodos e ferramentas. Produção de jogos digitais: concepção; design; desenvolvimento; testes e avaliação; documentação; pós-produção. Tópicos especiais em jogos.,7e9ac3a8-887b-405d-9db9-faeb99698427,2024-10-08 01:45:37.218110,
16d1d1d4-db58-429a-9216-585808b55b7d,CSI508,COMPUTACAO GRAFICA,"Conceitos básicos. Noções de imagens. Transformações geométricas e coordenadas homogêneas.
Sistemas gráficos 2D. Visualização em 3D: Z-Buffer, BSP. Algoritmos de recorte e seleção.
Algoritmos de rasterização. Modelos de iluminação e métodos para geração de superfícies.",7e9ac3a8-887b-405d-9db9-faeb99698427,2024-10-08 01:45:37.218110,a08ff8c5-3c1e-434d-ac1b-02a3c97240ca
3da7ef5e-8d4b-4fb9-b444-7b3a32c35076,CSI509,ORGANIZACAO E ARQUITETURA DE COMPUTADORES II,Revisão de conceitos básicos de organização de máquinas CISC e introdução de organização de máquinas RISC. Organização de processadores: bloco operacional e bloco de controle. Organização de pipelines. Máquinas super escalares. Organização de Memória: memória cache e memória virtual. Introdução a máquinas paralelas.,7e9ac3a8-887b-405d-9db9-faeb99698427,2024-10-08 01:45:37.218110,d20508d0-42f9-4b66-83ab-f5487ccf9d11
70ebebfa-787e-479a-a36d-abf6dc2940a3,CSI510,REDES DE COMPUTADORES II,"Redes TCP/IP: interconexão de redes, protocolos de inter-rede, protocolos de roteamento, camada de transporte. Garantia de qualidade de serviço. Técnicas de transmissão confiável. Difusão Seletiva. Tópicos avançados.",7e9ac3a8-887b-405d-9db9-faeb99698427,2024-10-08 01:45:37.218110,89f2120e-77be-4ea7-b171-63e188dcd065
0075c716-4cd9-43c0-a2e2-8d5b3847b288,CSI546,PROJETO E ANALISE DE ALGORITMO,"Crescimento assintótico de funções e notação assintótica. Técnicas de análise de complexidade de algoritmos.
Técnicas de projeto de algoritmos: força bruta, incremental e divisão e conquista. Algoritmos gulosos. Programação dinâmica. 
Algoritmos aproximados. Provas de limite inferior. Problemas intratáveis.",7e9ac3a8-887b-405d-9db9-faeb99698427,2024-10-08 01:45:37.218110,
8f31b6ce-a4cd-4383-afe0-a9e89212cec4,CSI548,REDES DE COMPUTADORES I,"Introdução a Redes de Computadores e Internet. Terminologia, aplicações e topologias Modelos de arquitetura (OSI/ISO e TCP/IP) e protocolos. Camada Física. Cabeamento metálico e óptico. Camada de enlace de dados. A subcamada de controle de acesso ao meio. Equipamentos de Interconexão de redes. Redes Locais sem Fio. Camada de Rede, Transporte e Aplicação.",7e9ac3a8-887b-405d-9db9-faeb99698427,2024-10-08 01:45:37.218110,636ed7f3-47d1-45b9-b72d-87d61ac1709e
a47b2c32-09b3-48a4-8222-f18220069b37,CSI549,AVALIACAO DE SISTEMAS INTERATIVOS,"Conceitos básicos de sistemas interativos e qualidade de uso. Métodos e técnicas de avaliação de sistemas
Interativos. Planejamento e execução de avaliação. Aspectos éticos da avaliação.",7e9ac3a8-887b-405d-9db9-faeb99698427,2024-10-08 01:45:37.218110,726344a0-5f9b-4077-90c6-49f03d975260
fe20d3b6-6ec9-47f9-859c-ba5ba8801c13,CSI557,COMPUTACAO EVOLUCIONARIA,Fundamentos e aplicações de algoritmos evolucionários. Problemas e técnicas.,7e9ac3a8-887b-405d-9db9-faeb99698427,2024-10-08 01:45:37.218110,d3cca85d-5772-4038-bc9a-6af675836bef
1c4e0d04-d6e1-445e-b962-295d3f38f9ec,CSI601,FUNDAMENTOS DE SISTEMAS DE INFORMACAO,Fundamentos de Sistemas de Informação. Componentes de Sistemas de Informação. Tipos de Sistemas de Informação. Sistemas de Informação Integrados. Vantagem competitiva e suas relações com Sistemas de Informação. Globalização e estratégias globais com uso de Sistemas de Informação.,7e9ac3a8-887b-405d-9db9-faeb99698427,2024-10-08 01:45:37.218110,f6e00188-5a73-4348-a677-048e52b6d8a0
884fb56f-804a-4c77-b59a-ef681d10541d,CSI602,BANCO DE DADOS I,"Conceitos de bancos de dados. Modelos de dados e arquiteturas de bancos de dados. Projeto de Banco de dados. Modelo Entidade-Relacionamento. Modelo Relacional. Álgebra relacional e Cálculo relacional. Linguagem SQL. Normalização de bancos de dados. Novas tecnologias, aplicações e administração de banco de dados.",7e9ac3a8-887b-405d-9db9-faeb99698427,2024-10-08 01:45:37.218110,791f61a7-8aef-49ca-930e-4fa53169e66a
77e554dd-ddfb-4c69-93e2-ebcfb330042b,CSI603,BANCO DE DADOS II,"Aspectos operacionais dos sistemas gerenciadores de bancos de dados relacionais: índices, processamento e otimização de consultas, gerenciamento de transações, controle de concorrência, recuperação de falhas e segurança. Modelos de dados não relacionais.",7e9ac3a8-887b-405d-9db9-faeb99698427,2024-10-08 01:45:37.218110,
e12a896c-8c2a-4fc0-b43f-d6ef969c35ca,ELT117,INSTRUMENTACAO,"Sistemas de medição. Instrumentos de medição. Medidas de comprimento, temperatura, pressão, vazão etc. Condicionamento e tratamento de sinais.Blindagem e aterramento. Sistemas de transmissão e aquisição de dados. Padronização e normas para ensaios metrológicos. Aferição e calibração.",3ea65651-f352-406b-bfea-8e51409b102d,2024-10-08 01:45:37.218110,2131a0af-f3b2-4964-a4fe-a641503aa02a
b396a254-1144-442d-8186-6341f893adbf,CSI605,SISTEMAS DE APOIO A DECISAO,"Sistemas de informação de suporte ao processo decisório tático e estratégico. Metodologia multicritério de apoio à decisão. Big Data: Conceitos de volume, velocidade, variedade e veracidade. Tecnologias de Big Data. Business Intelligence (BI): Conceitos introdutórios e aplicações nas empresas. Data Warehousing: Características e funcionalidades, projeto, desenvolvimento, análise OLAP. Mineração de Dados: Características e aplicabilidade, tarefas e tipos de tarefas, técnicas.",7e9ac3a8-887b-405d-9db9-faeb99698427,2024-10-08 01:45:37.218110,
0230a9b5-e77a-4585-8c8a-4aa9bca7903a,CSI606,SISTEMAS WEB I,"Histórico da Web e W3C. Internet e Web: conceitos básicos, protocolo HTTP, navegadores web, servidores HTTP e Arquitetura de sistemas Web. Sistemas gerenciadores de conteúdo. Linguagens de marcação. Folhas de Estilo. Linguagens para desenvolvimento Web do lado do cliente e do lado do servidor. Principais frameworks para o desenvolvimento e de
apoio. Novas tecnologias.",7e9ac3a8-887b-405d-9db9-faeb99698427,2024-10-08 01:45:37.218110,
867ffcb7-3ea7-461c-b9f4-3149781a70a7,CSI609,ANALISE DE MIDIAS SOCIAIS,"Conceitos, definições e algoritmos de busca em grafos. Análise e modelagem de comportamento social. Propagação de informação e influência social. Predição de popularidade e evolução temporal de redes sociais. Técnicas de coleta de dados em redes sociais. Comportamento coletivo. Redes de informação e busca na Web.",7e9ac3a8-887b-405d-9db9-faeb99698427,2024-10-08 01:45:37.218110,
54f18a62-dad7-4bfe-bc79-daf18d7c21b7,CSI693,AVALIACAO DE DESEMPENHO DE SISTEMAS,"Conceitos e técnicas para a avaliação de desempenho de sistemas computacionais: análise, avaliação, medição, modelagem e simulação; modelos determinísticos e probabilísticos; teoria de filas; planejamento da capacidade; projeto de desempenho de sistemas computacionais; experimentação e benchmarking.",7e9ac3a8-887b-405d-9db9-faeb99698427,2024-10-08 01:45:37.218110,0ac3e70f-7ff9-4074-9153-696a9640d023
dc53b106-5070-46ef-98da-f3fc8b337bc9,CSI701,INTELIGENCIA ARTIFICIAL,"Conceitos básicos. Sistemas baseados em conhecimento: representação do conhecimento, automatização do raciocínio, sistemas especialistas. Resolução de problemas. Estratégias de busca: sem informação, heurística e competitiva. Agentes lógicos e aprendizagem automática. Percepção. Planejamento. Algoritmos genéticos. Introdução à redes neurais.",7e9ac3a8-887b-405d-9db9-faeb99698427,2024-10-08 01:45:37.218110,da38090f-cf0a-4827-a8be-d7c949baa687
458672f8-abab-46b2-9937-f8ec95672909,CSI710,PROJETO E ANALISE DE EXPERIMENTOS,"Princípios de experimentação; Conceitos de probabilidade e estatística
aplicados; Tratamento e análise de dados experimentais, técnicas de
sumarização e comparação de dados e modelos de regressão; Técnicas de
projeto fatorial e suas variações.",7e9ac3a8-887b-405d-9db9-faeb99698427,2024-10-08 01:45:37.218110,
e7461c82-8c94-468b-ab14-ff375344b7f8,CSI733,APRENDIZAGEM DE MAQUINA,"Técnicas de aprendizado de máquina para classificação, regressão, agrupamento e detecção de exceções. Aplicações em problemas com bases de dados reais. Medidas de Desempenhos de Máquinas de Aprendizagem. Aplicações",7e9ac3a8-887b-405d-9db9-faeb99698427,2024-10-08 01:45:37.218110,a07d1ccd-cf7a-43dd-b76a-845dd93297dc
9ec871bb-4072-4cf2-877e-c21a0b38e9d9,CSI801,GESTAO DA INFORMACAO,"Conceito de dado, informação e conhecimento no contexto da Gestão da Informação. Valor da Informação para as organizações. O Fluxo da Informação nas Organizações. Tipos de Informação. Qualidade da Informação. Segurança da Informação. Modelos de Uso da Informação. Organização e Representação da Informação e do Conhecimento. Sistemas para a Gestão da Informação. Introdução à Ciência dos Dados. Introdução à Gestão do Conhecimento.",7e9ac3a8-887b-405d-9db9-faeb99698427,2024-10-08 01:45:37.218110,
338c7749-a959-4ad2-935f-3af2a5c8ad8f,CSI802,GESTAO DA TECNOLOGIA DA INFORMACAO,"Conceito de tecnologia da informação e sistemas de informação. Gestão de Processos de Negócio com TI. A Tecnologia da Informação como diferencial estratégico nas organizações. TI Verde. Administração de Infraestrutura de Tecnologia da Informação. Planejamento Estratégico de Tecnologia da Informação. Avaliação dos investimentos
estratégicos em TI. Governança de TI.",7e9ac3a8-887b-405d-9db9-faeb99698427,2024-10-08 01:45:37.218110,
21436bbf-9092-4b4f-b2d8-c508c3a74d5b,CSI901,INFORMATICA E SOCIEDADE,"A Sociedade da Informação. Os novos paradigmas da sociedade da informação e seus aspectos econômicos, sociais, políticos e educacionais. Legislação sobre informação no Brasil. Questões Éticas. O profissional de Computação. Educação das relações étnico-raciais e para o ensino de história e cultura afro-brasileira, africana e indígena. Educação em Direitos
Humanos.",7e9ac3a8-887b-405d-9db9-faeb99698427,2024-10-08 01:45:37.218110,37ed28ff-a249-4356-aded-2b28ef4024e3
39bc0e43-356e-4800-9f73-4312bf579d5e,CSI902,METODOLOGIA DE PESQUISA,"Conhecimento científico e ciência. Métodos científicos. Redação de projetos de pesquisa, artigos e monografias. Pesquisa bibliográfica. Introdução ao LaTeX. Técnicas para apresentação de trabalhos. Projeto e análise de experimentos. Ética em ciência.",7e9ac3a8-887b-405d-9db9-faeb99698427,2024-10-08 01:45:37.218110,
2ffc5cdf-b762-4840-9079-37c78a208659,CSI903,INTRODUCAO A ENGENHARIA DE COMPUTACAO,"Visão geral de tópicos a serem abordados no curso de Engenharia de Computação e sua abrangência, focando em aspectos profissionais, experimentais e motivacionais da área.",7e9ac3a8-887b-405d-9db9-faeb99698427,2024-10-08 01:45:37.218110,
325138b2-8b28-4c8f-b334-950a538f2cc7,CSI998,TRABALHO DE CONCLUSAO DE CURSO I,Elaboração de proposta de trabalho científico e/ou tecnológico envolvendo temas abrangidos pelo curso.,7e9ac3a8-887b-405d-9db9-faeb99698427,2024-10-08 01:45:37.218110,30aee428-f81e-4f04-8f61-a4fb6bea4659
43579cce-0901-4f7b-bfdd-87206cc9f718,CSI999,TRABALHO DE CONCLUSAO DE CURSO II,Elaboração de proposta de trabalho científico e/ou tecnológico envolvendo temas abrangidos pelo curso.,7e9ac3a8-887b-405d-9db9-faeb99698427,2024-10-08 01:45:37.218110,d3cefb34-940f-41d3-980c-861c0c6c75f1
f56e80b1-0360-4b71-8d07-ce2ea93f5eab,ELT026,DESENHO COMPUTACIONAL,"Sistemas de representação. Desenho técnico: material, normas técnicas, vistas ortográficas. Perspectivas, cortes e seções. Desenho arquitetônico: plantas e cortes de edificação. Desenho assistido por computador em 2D e 3D, Princípios de Computação Gráfica.",3ea65651-f352-406b-bfea-8e51409b102d,2024-10-08 01:45:37.218110,
126e21e7-af4e-42aa-bb06-84426bffdd90,ELT112,MAQUINAS ELETRICAS I,"Conversão eletromecânica de energia. Transformadores, Máquinas de corrente contínua. Análise em regime permanente da operação como gerador e motor.",3ea65651-f352-406b-bfea-8e51409b102d,2024-10-08 01:45:37.218110,d8210b70-e6f4-46fc-b4ae-c97147fe211b
87fea269-9b71-49f0-823d-b61cf77c87bc,ELT113,MAQUINAS ELETRICAS II,Fundamentos de máquinas de corrente alternada. Máquinas Síncronas e máquina de indução. Modelagem e análise em regime permanente.,3ea65651-f352-406b-bfea-8e51409b102d,2024-10-08 01:45:37.218110,b07186d6-235d-4802-a9e7-6b97d49c8195
2af92d63-fe48-4b7b-9086-67ae52001716,ELT114,SISTEMAS DE CONTROLE I,Sistemas. Análise de sistemas no domínio do tempo. Estabilidade. Análise de sistemas no domínio da frequência. Lugar das raízes. Estratégias decontrole. Projetos de compensadores.,3ea65651-f352-406b-bfea-8e51409b102d,2024-10-08 01:45:37.218110,da0c3bcb-72d9-48a7-81e1-d5263cb64764
9799e74e-724d-4628-b943-9d1dfd692276,ELT115,ELETRONICA II,"Filtros ativos e aspectos frequênciais, filtros Butterworth, filtros Chebyshev. Amplificadores realimentados e circuitos osciladores. Aplicações nãolineares. Comparadores, conversores A/D e D/A, temporizadores, circuitos PLL. Amplificadores de grandes sinais. Princípios de eletrônica dePotência",3ea65651-f352-406b-bfea-8e51409b102d,2024-10-08 01:45:37.218110,4a4554f5-37ce-445a-a87e-0fdca521ebef
b350611c-fb93-4124-9afc-14304e3d744b,ELT116,INFORMATICA INDUSTRIAL,"Introdução aos Sistemas de Produção Automatizados: níveis, atividades, equipamentos.
Computadores industriais: arquitetura, programação. Controladores Lógicos Programáveis (CLP): arquitetura, programação (linguagem de relés,Grafcet, linguagens de alto nível). Outros sistemas programáveis. Sensores e atuadores inteligentes.",3ea65651-f352-406b-bfea-8e51409b102d,2024-10-08 01:45:37.218110,3ce6a715-9647-40e6-8caa-5f47209c2e6c
37023928-468e-459a-a854-080016afad91,ELT119,TOPICOS ESPECIAIS EM TELECOMUNICACOES V,"A ementa poderá contemplar tópicos aplicados à área de processamento de sinais, tais como:
1. processamento analógico de sinais,
2. processamento digital de sinais em tempo real;
3. processadores digitais de sinais (DSPs);
4. processamento digital de sinais com FPGAs;
5. projeto de sistemas embarcados para processamento digital de sinais em tempo real.",3ea65651-f352-406b-bfea-8e51409b102d,2024-10-08 01:45:37.218110,
d8de593c-9146-4c3a-a771-d0e40a32f95f,ELT147,ELETRONICA EMBARCADA,"Importância de sistemas reconfiguráveis para engenharia. O fluxo de projeto. Síntese e implementação de circuitos reconfiguráveis. Métodos e ferramentas utilizados para desenvolvimento de sistemas digitais baseados em FPGAs (Field Programmable Gate Array). Configuração de FPGAs e interação com FPGAs. Linguagem VHDL para descrição, modelagem e síntese de hardware reconfigurável.Modelagem de sistemas digitais (funcional e temporal). Complex programmable logic devices (CPLDs).",3ea65651-f352-406b-bfea-8e51409b102d,2024-10-08 01:45:37.218110,
3de88113-a8d8-4b43-9518-b068095d8bd7,ELT204,INTRODUCAO A ENGENHARIA ELETRICA,"A UFOP, o ICEA e o curso de Engenharia Elétrica. A engenharia e o engenheiro. Ética na engenharia. Palestras sobre Engenharia Elétrica. Medidas de prevenção e combate a incêndios.",3ea65651-f352-406b-bfea-8e51409b102d,2024-10-08 01:45:37.218110,
8738deba-8eb9-4255-9e7e-1ee7f1c9df36,ELT597,INSTALACOES ELETRICAS,"Instalações Elétricas Residenciais, Prediais e Comerciais. Instalações Industriais, normas, cálculos, critérios, dimensionamento e ferramentas para elaboração de projetos elétricos. Luminotécnica, normas, cálculos, métodos e aplicação.",3ea65651-f352-406b-bfea-8e51409b102d,2024-10-08 01:45:37.218110,
2e719c57-8ffe-4f9d-ba83-044995acb04b,ELT341,PRINCIPIOS DE ELETRONICA DIGITAL,"Representação da Informação; Conceitos básicos de circuitos digitais. Álgebra booleana; Realização e minimização de funções booleanas; Portas lógicas. Introdução aos Circuitos Integrados. Circuitos combinacionais. Circuitos sequenciais. Conversores Analógico/ Digitais. Elementos de memória e seus
fundamentos.",3ea65651-f352-406b-bfea-8e51409b102d,2024-10-08 01:45:37.218110,
ec9ef2eb-54c3-4414-bfc2-75f7ef5d7db7,ELT458,METODOLOGIA DA PESQUISA,"A natureza da ciência e da pesquisa: relação entre ciência, verdade, senso comum e conhecimento. A produtividade do conhecimento científico. A pesquisa como instrumento de intervenção. O projeto de pesquisa e seus componentes. Abordagens alternativas de pesquisa. Técnicas de pesquisa: análise documental, amostragem, coleta e análise de dados.",3ea65651-f352-406b-bfea-8e51409b102d,2024-10-08 01:45:37.218110,
2525410b-9ed6-4f9c-99fa-f8bc2a85316e,ELT502,ELETROMAGNETISMO,Campos elétricos e magnéticos estacionários. Campos elétricos e magnéticos variantes no tempo. Equações de Maxwell. Equações de Ondas. Ondas planas. Linhas de Transmissão. Princípios de Conversão de Energia.,3ea65651-f352-406b-bfea-8e51409b102d,2024-10-08 01:45:37.218110,
788ca165-5d22-4b69-b114-de344564f9ef,ELT551,MODELAGEM E ANALISE DE SISTEMAS LINEARES,Introdução à modelagem de sistemas físicos dinâmicos; sistemas elétricos; sistemas mecânicos; analogia entre sistemas elétricos e mecânicos; sistemas de fluidos; elementos eletromecânicos; elementos mecânico-hidráulicos; sistemas de primeira e segunda ordem; modelagem e análise de comportamento dos sistemas dinâmicos; introdução sobre sistemas de controle.,3ea65651-f352-406b-bfea-8e51409b102d,2024-10-08 01:45:37.218110,585db462-6d61-48fa-ad7e-d375c28805c0
702ebfbe-5b1d-4137-b28d-6a5fafb6ce0c,ELT552,CIRCUITOS ELETRICOS I,"Introdução à análise de circuitos. Elementos de circuitos. Leis básicas de circuitos. Métodos de análise de circuitos. Transformação de redes. Amplificadores operacionais. Teoremas sobre circuitos. Linearidade e
superposição. Teoremas de Thévenin e Norton. Dualidade. Circuitos de primeira ordem RL e RC. Circuitos de segunda ordem RLC. Transformadas de Laplace.",3ea65651-f352-406b-bfea-8e51409b102d,2024-10-08 01:45:37.218110,
8e6a31fd-33aa-445a-af02-30a45493b392,ELT555,MODELAGEM E ANALISE DE SISTEMAS LINEARES,Introdução à modelagem de sistemas físicos dinâmicos; sistemas elétricos; sistemas mecânicos; analogia entre sistemas elétricos e mecânicos; sistemas de fluidos; elementos eletromecânicos; elementos mecânico-hidráulicos; sistemas de primeira e segunda ordem; modelagem e análise de comportamento dos sistemas dinâmicos; introdução sobre sistemas de controle.,3ea65651-f352-406b-bfea-8e51409b102d,2024-10-08 01:45:37.218110,585db462-6d61-48fa-ad7e-d375c28805c0
a9e90d60-44d1-4795-9f80-fd7401690fd4,ELT561,ELETRONICA I,Semicondutores. Diodos de junção. Circuitos com diodos. Diodos especiais. Retificadores. Transistores bipolares. Análise para pequenos sinais. Operação como amplificador. Transistores de Efeito de Campo. Transistores MOS. Operação como amplificador. Amplificadores Operacionais. Configurações Básicas. Circuitos com Amplificadores Operacionais. Implementação de Filtros e Resposta em Frequência. Osciladores.,3ea65651-f352-406b-bfea-8e51409b102d,2024-10-08 01:45:37.218110,
7132200c-c880-44f1-9958-a9bd6bae747d,ELT562,SINAIS E SISTEMAS,Sinais contínuos e discretos. Sistemas lineares e invariantes no tempo. Análise de Fourier de sinais contínuos. Análise de Fourier de sinais discretos. Filtragem através de sistemas lineares e invariantes no tempo. Transformada de Laplace e transformada Z. Amostragem de sinais. Aplicações.,3ea65651-f352-406b-bfea-8e51409b102d,2024-10-08 01:45:37.218110,
f34caaf7-0f7b-47c5-830a-ff2bb5733937,ELT563,CIRCUITOS ELETRICOS II,Excitação senoidal e fasores; Análise em regime permanente - corrente alternada C.A; Potência em regime permanente C.A; Circuitos trifásicos; Circuitos acoplados magneticamente; Filtros passivos.,3ea65651-f352-406b-bfea-8e51409b102d,2024-10-08 01:45:37.218110,
5a18a52f-cb50-4323-9bb7-8fcca4cf4a46,ELT573,SISTEMAS DE POTENCIA I,"Representação das linhas de Transmissão. Modelo de linha curta, média e longa. Modelagem dos demais componentes de um sistema de potência: Representação em p.u. Representação matricial dos sistemas de potência, matrizes de admitância e impedância. Eliminação de nós (Redução de Kron) e equivalentes de redes. Teoria de componentes simétricas.",3ea65651-f352-406b-bfea-8e51409b102d,2024-10-08 01:45:37.218110,
c72eea4c-67a1-4008-ba15-72de4115e3d1,ELT580,MICROPROCESSADORES E MICROCONTROLADORES,"Breve histórico dos microprocessadores. Estudo da arquitetura de pelo menos um microprocessador e um microcontrolador real. Conjunto de instruções e programação em linguagem Assembly. Modos de  endereçamento. Manipulação de registradores. Pilhas e sub-rotinas. Métodos de transferência de dados:
polling, interrupções, acesso direto à memória. Organização de memórias. Interfaces de comunicação. Dispositivos de entrada e saída.",3ea65651-f352-406b-bfea-8e51409b102d,2024-10-08 01:45:37.218110,
0489cf47-063a-485f-a658-9de06bacc3be,ELT581,ELETRONICA DE POTENCIA,"Dispositivos semicondutores de potência: diodos, tiristores e transistores. Proteção e comutação de tiristores. Conversão estática de energia: CA-CC, CC-CA, CC-CC, CA-CA. Retificadores, chaveadores e inversores. Operação em onda\ quadrada e PWM. Harmônicos e filtros.",3ea65651-f352-406b-bfea-8e51409b102d,2024-10-08 01:45:37.218110,
34bb269e-7523-49d0-a2c8-a8a0e387bb5b,ELT582,FUNDAMENTOS DE COMUNICACOES,"Introdução aos sistemas de comunicação. Produto e convolução de sinais. Análise espectral. Modulação em Amplitude. Modulação em frequência. Modulação por Pulsos. Modulações: AM, PM, FM, QAM, OFDM, PCM, PWM, PAM. Introdução à Transmissão Digital. Demodulação coerente e não-coerente. Modulações com sinais digitais: ASK, FSK, PSK. Interferência Intersimbólica. Fundamentos de técnicas de múltiplo acesso: TDMA, FDMA, CDMA.",3ea65651-f352-406b-bfea-8e51409b102d,2024-10-08 01:45:37.218110,
5450b5e7-9151-4109-8568-96e48b29d9b4,ELT583,SISTEMAS DE POTENCIA II,"Fluxo de potência em sistemas elétricos de potência (Gauss- Seidel, Newton Raphson, Linearizado). Cálculo de Faltas simétricas e assimétricas. Análise de Contingências. Compensação reativa em sistemas elétricos. Operação econômica de sistemas elétricos. Simulação Computacional.",3ea65651-f352-406b-bfea-8e51409b102d,2024-10-08 01:45:37.218110,
